City,income,racaian,racasn,racblk,racsor,racwht,selfcare_diff,ind_liv_diff,amb_diff,is_medicare,is_va,public_assist_inc,ret_income,avg_schl,ss_income,age,disabled,is_insured,is_married,inc_pov_ratio,avg_weight,year,CO,NO2,O3,SO2,GoodHealth,SeenDoctor12mo,CholestCheck,Exercise,Smoke,BingeDrink,Asthma,CVDperCapita
Jacksonville,21729.769056340487,0.01371162878967595,0.02737581249703468,0.1850358210371495,0.013332068131138207,0.7855007828438583,1.9573388271946133,1.9192560801144491,1.9192560801144491,1.803529914124401,1.9619964890639086,45.16795422031473,2504.7708154506436,15.72561723850194,2880.4979685264666,40.324239692555864,1.8348436684537648,1.1439483797504388,0.41566636618114533,278.9824203187251,99.28784931441857,2011,NA,NA,NA,NA,79.8,70.9,80.2,32.7,22.1,19.1,9.9,290
Kansas City,24445.56619838229,0.016700749829584187,0.03646898432174506,0.2893660531697341,0.05282890252215405,0.6394001363326517,1.9612573099415205,1.9214285714285715,1.9214285714285715,1.8229379686434901,1.9694955691888207,58.72268907563025,1676.6365546218487,15.576581378820185,2616.535714285714,38.752897068847986,1.8432174505794137,1.1775732788002726,0.3392978868438991,269.4120321790836,105.61008861622359,2011,NA,NA,NA,NA,84.4,66.6,77.8,28.7,22.8,19.2,9.4,234.475
Las Vegas,22752.681739985255,0.03224541801430952,0.09359992159168871,0.09624620209742232,0.1060472410075468,0.7080270508673919,1.9714315613227291,1.9366018596787828,1.9366018596787828,1.8079976477506616,1.9654023326472607,68.44028498973555,2466.3794227750273,15.21114847651075,2832.224852071006,40.055865921787706,1.8596491228070176,1.2083700872292462,0.3847887876114868,270.05732420906475,104.90277369401157,2011,NA,NA,NA,NA,80.7,61.8,71.3,31.8,22.5,18.6,7.6,248.4
Long Beach,25080.65654725764,0.028984317267427537,0.07512932096231217,0.09967977666475081,0.05558748665736103,0.7749404713030627,1.9584093079795086,1.9259480441922963,1.9259480441922963,1.8068806962804829,1.9692914032350768,124.72977008062108,2157.942669453568,15.688571913737476,2727.49776052553,40.5990639625585,1.8507266606453732,1.1398308563921504,0.4080794810739798,290.499022358242,85.35158880039413,2011,0.385056194092827,18.787120197468354,0.02379651983122363,0.8579082978902953,78.6,66.5,76.4,32.1,12.8,17.5,6.4,239
Los Angeles,26351.44483815106,0.014199618453000346,0.1511663198057579,0.08877471383975026,0.1795438779049601,0.6044918487686438,1.9581266078647557,1.9281594126900892,1.9281594126900892,1.8523456468955948,1.989615851543531,109.37661248033561,1398.3931305715785,15.194822674353395,1799.0493969585737,38.10410163024627,1.8814169268123482,1.2212105445716268,0.34898543184183145,266.69011653966834,98.25156087408949,2011,0.4168925448625181,20.027220552821998,0.02231981620839363,0.29906115412445733,78.6,66.5,76.4,32.1,12.8,17.5,6.4,239
Memphis,21669.18435180799,0.014061757719714964,0.017482185273159145,0.1369121140142518,0.020205859065716546,0.8323673792557403,1.9605820283621211,1.924768294101679,1.924768294101679,1.8027553444180522,1.9724148851939827,47.2976305890565,2056.0030247799277,15.244367304165575,2915.789739015783,40.566144101346005,1.83784639746635,1.145304829770388,0.4325890736342043,285.2384376855578,88.98644497228821,2011,NA,NA,NA,NA,81.3,78.5,76.8,24.6,19.7,11.9,7,310.1
Mesa,26127.756962435233,0.0468566966028895,0.046205909150071584,0.03572823115970324,0.05297409865937785,0.8413380190029937,1.9724161769789146,1.9474187380497132,1.9474187380497132,1.8291682936352986,1.9767018091891189,43.88702995538559,2308.6073932441045,16.201212529471203,2809.3610579987253,38.83313809709749,1.8850709358323572,1.1449303657425485,0.3878042431341924,302.44427286155496,100.03436157750879,2011,NA,NA,NA,NA,83.5,60.5,74.5,32.8,18.3,18.7,9,209.3
Miami,20243.674744393607,0.044642857142857144,0.013438411078717202,0.12613884839650144,0.03607871720116618,0.814094387755102,1.9563555426525379,1.918568406990983,1.918568406990983,1.791408527696793,1.9722576530612246,36.04697762440165,1249.013692530335,14.766413724843286,2604.809640431927,40.9565415451895,1.8373268950437318,1.244579081632653,0.40720663265306123,252.04372106343374,80.87331450437317,2011,NA,NA,NA,NA,79.3,69.7,81.2,29.9,15,13.6,5.8,219.5
Milwaukee,20388.347403685093,0.019269640210214257,0.0545748551408166,0.34806629834254144,0.04190809863899744,0.5776849481201994,1.9429105550762151,1.8957236842105263,1.8957236842105263,1.8284597763104702,1.9772267888424742,58.598684210526315,1449.4555921052631,15.544045790869747,2415.0674342105262,37.15752593990028,1.834119390917666,1.1154830885325429,0.2666756501819162,244.4498696030136,148.6904729820779,2011,NA,NA,NA,NA,84.4,67.6,77.5,34.7,24.3,26.3,10.3,226.4
Minneapolis,24829.912556053812,0.022238559088402866,0.04319058996507995,0.09281382098878883,0.015622128285241683,0.8581143172210991,1.9571540880503144,1.927967985771454,1.927967985771454,1.7970961220363904,1.9753721742326777,82.12316585148955,1257.0653623832814,16.160564454614796,2815.0377945753667,40.618820069840105,1.8548061018195185,1.1056791031060467,0.4015805918029774,285.41885229737727,108.46627458187834,2011,NA,NA,NA,NA,89,68,78.5,33.9,17.8,23,7.5,173.1
New York,28852.640938708482,0.009425964508944609,0.14815719520080464,0.26838134923485885,0.1276959551691932,0.47930167397083123,1.9595590483762462,1.924457429048414,1.924457429048414,1.83819239887923,1.9912350025145484,85.26634668892599,1481.6438508625488,15.517051213259405,2048.895415971063,38.57495509734895,1.868582513111574,1.123040448308068,0.3367052230763704,280.4330437099424,118.45915654860264,2011,0.3861160813204509,21.2029087294686,0.021189157809983896,4.109286421900161,81.4,72.7,80.5,30.9,16.1,17.5,9.2,278.92
Oakland,26107.747608614332,0.024833145531767357,0.08667764583513912,0.0983791280228829,0.03228742307358932,0.7857328594955361,1.96151376146789,1.9253127299484916,1.9253127299484916,1.8041518592355033,1.9742134003640461,62.8021654577946,1979.4822873961948,15.737454675679306,2769.0625459896983,40.90963855421687,1.85360145618445,1.1236890006067435,0.4251105139984398,301.6648097398805,89.65905348010747,2011,0.37605338493150686,15.737148682191782,0.017591668493150685,1.0543877369863013,85.3,64.3,79.1,38.6,11.7,20.8,8.6,211.3
Oklahoma City,24002.854166666668,0.07638215324927256,0.04510184287099903,0.1498545101842871,0.0446168768186227,0.7468477206595538,1.962607115035056,1.9269311064718162,1.9269311064718162,1.8205625606207565,1.9701745877788555,42.43065911124366,2073.9427378467044,15.657707910750506,2584.980614375186,38.80407371483996,1.8290494665373425,1.1808923375363725,0.4066440349175558,273.4785151284007,143.5266731328807,2011,0.2161026049382716,6.395188049382716,0.039083456790123455,0.6280891111111111,82.3,56.3,68.2,25.3,25.2,18.9,11.3,308.775
Omaha,24720.07282132909,0.015253970750117944,0.02075798081459349,0.10803585469413429,0.029407139487340778,0.8488756093725428,1.960429242119383,1.9205233352860769,1.9205233352860769,1.8086177071866645,1.9668186821827331,38.46514352665495,1632.8517867603985,15.486477680026066,2917.3501269283342,39.371913822928136,1.8447869161817896,1.1437332913980185,0.42097814121717253,292.39645843580917,107.95156471143261,2011,NA,NA,NA,NA,86.4,61.1,74.2,28.4,21.4,24,6.8,233.7
Philadelphia,19552.983296437917,0.013399916770703287,0.05651269246774865,0.35538909696213067,0.03745318352059925,0.5558052434456929,1.944312692138779,1.8955386289445049,1.8955386289445049,1.7967540574282148,1.978776529338327,82.57137204471263,1749.940646948264,15.458823529411765,2778.024334751212,39.97844361215148,1.8089055347482315,1.1269246774864752,0.31252600915522266,250.24242962436728,150.17136912193092,2011,0.284067783933518,20.258793479224376,0.021276060941828254,1.8126758060941828,83.4,72.6,80.7,29.9,19.7,22.2,9.6,336.9
Phoenix,25750.186284289277,0.03963510537905002,0.04352426434842289,0.052961194200577655,0.054019274214304094,0.8383139351997484,1.9679243562068651,1.9400063040661226,1.9400063040661226,1.8377134033000657,1.9751208212988647,46.850418519945364,2052.5231674430006,15.821728833629367,2605.117851013904,38.64620092081558,1.8771769281363493,1.1676913837970775,0.38934484829420346,288.1501980959139,105.28971374646115,2011,0.44928010912511757,19.89117057572907,0.02514961053621825,1.1180218607714016,83.5,60.5,74.5,32.8,18.3,18.7,8.8,209.3
Portland,25677.25439232528,0.015408460977388768,0.049553245805981035,0.059947118891320206,0.022565645514223194,0.8774161196207148,1.9596700274977086,1.9284968971387775,1.9284968971387775,1.8212071480671044,1.974927060539752,60.19660607391949,1906.4575759239935,16.063117763343687,2732.325992641002,40.09158460977389,1.8472374179431073,1.1320204230488695,0.4194018964259664,298.7217897903634,98.93836615609044,2011,0.3368955714285714,9.132214090062112,0.018564717391304348,0.7425561102484473,84.9,56.7,73.7,38.7,17,17.4,12,206.5
Raleigh,30008.657208588957,0.0050568900126422255,0.03824273072060683,0.27117572692793934,0.01738305941845765,0.6890012642225032,1.9711312520980195,1.9424678274034821,1.9424678274034821,1.8603034134007586,1.9854614412136535,36.1884935654807,2200.9311127933383,16.850442768120697,2199.6366389099167,37.0224399494311,1.8881163084702908,1.150126422250316,0.3530341340075853,316.45246604717653,106.79740834386853,2011,NA,NA,NA,NA,87.9,74,83.2,30.1,16.3,18.6,8.6,216.5
Sacramento,23613.545878693625,0.031022868285764935,0.17479170359865273,0.1184187200850913,0.07285942208828222,0.64988477220351,1.9612183125236473,1.9135856486545613,1.9135856486545613,1.8181173550788867,1.9794362701648645,120.07438197331,3160.1815795230805,15.400884303610907,2439.5690220958213,38.95656798439993,1.8424038291083142,1.1285233114695976,0.35348342492465873,269.3421052631579,102.67807126396029,2011,NA,NA,NA,NA,86.3,60.2,76.5,40.2,13.5,20,8.8,256
San Antonio,20503.272463287147,0.013010787839163125,0.02641386073880353,0.07917620137299772,0.10199411572409284,0.8096109839816934,1.954881450488145,1.9127664788042147,1.9127664788042147,1.8175874468780646,1.968944099378882,39.74516049987748,2484.2505921751203,14.879997289605638,2437.154128889978,38.51428571428571,1.828898332788493,1.1832625040863027,0.378751225890814,263.8851226679423,117.28179143510951,2011,NA,NA,NA,NA,81.2,60.8,73.8,29.6,18.1,21.7,7.3,248.73333333333335
San Diego,28881.7025747905,0.024427909588656465,0.13484486873508353,0.06071879825916047,0.07402077776217886,0.7484206092938369,1.9692770636748644,1.9403597214508481,1.9403597214508481,1.8413589779587252,1.9731152604239786,84.17225616268638,2548.3107617379414,15.893921810401103,2149.5003204169693,38.85223922504563,1.8834058683139128,1.1508493612242032,0.41018531517618984,311.21337989340196,99.23978660676681,2011,0.5173885414364641,14.892242861878453,0.028409408839779004,1.1624315193370165,84,62.2,77.7,37.4,13.3,19,9,218.4
San Francisco,41871.50524976137,0.011979384315364256,0.36425686028694804,0.05961833124390584,0.05321075358685053,0.5492408413428054,1.9625036475051065,1.9360896323181316,1.9360896323181316,1.8226772530993174,1.9901100431815015,71.19299353006154,1883.492188732839,17.149634513401175,2109.547104308032,41.870455495194314,1.8807633375121884,1.100849700515392,0.3624460231229976,337.0867251546095,113.09249199052793,2011,NA,NA,NA,NA,85.3,64.3,79.1,38.6,11.7,20.8,8.6,189.9
San Jose,38440.84388185654,0.014662362119989239,0.36642453591606133,0.03504170029593758,0.08770513855259618,0.5375975248856605,1.9715269310765258,1.9448321701561981,1.9448321701561981,1.8549905838041432,1.9887678235135862,99.74327018943171,1838.7828182120306,15.961029001673174,1909.8138916583582,38.30078019908528,1.9011299435028248,1.1082862523540489,0.44182136131288674,352.3987372177613,98.27515469464622,2011,0.3759800382436261,14.78435300283286,0.01993914730878187,0.29689195609065155,85.1,65.6,78.7,39,14.1,19.9,5.1,171.3
Seattle,38890.331017572535,0.0207208775901097,0.17429914678739336,0.07052063381507923,0.01584537698067212,0.7659759707469963,1.9672914369717016,1.940938511326861,1.940938511326861,1.849381856172732,1.9851993731499216,83.89360841423948,1742.2936893203882,17.74630896651062,2080.295307443366,39.222357652794706,1.891520111440014,1.0938533867316733,0.36583667072958387,346.51228592702904,108.07940100992512,2011,NA,NA,NA,NA,87.1,60.5,74,33.5,14.5,20.4,5,203.7
Tucson,21010.403422435968,0.05369621184258919,0.03420375137918352,0.04155939683707245,0.07567120264803237,0.8226369988966532,1.9637280574144118,1.9253533568904593,1.9253533568904593,1.7908238322912835,1.9608311879367415,57.79814487632509,2885.6581272084804,16.14126006631928,3238.4796819787985,41.42340934166973,1.8443361529974256,1.1277123942625966,0.3987679293858036,278.9955930254838,90.91301949246046,2011,0.18714211388888888,11.778930247222222,0.02926875,0.2708567083333333,83.5,65.3,74.2,34.9,18.7,16.4,7.8,226.1
Tulsa,26007.51760435572,0.10666666666666667,0.026956521739130435,0.17420289855072463,0.05246376811594203,0.7104347826086956,1.9571516646115907,1.9201426024955437,1.9201426024955437,1.823768115942029,1.9739130434782608,51.37967914438503,1323.1016042780748,15.662857142857144,2749.9964349376114,38.55014492753623,1.8353623188405797,1.210144927536232,0.36028985507246375,267.0723109370292,114.46521739130435,2011,0.2756365948795181,8.941837201807228,0.030893746987951807,0.8194771159638554,80.7,58.5,72.9,27.5,26.3,15.6,6.9,294.65
Virginia Beach,31539.214675395528,0.012772517066725391,0.07685531821184761,0.17220876458929751,0.013212948689715922,0.7599647654701608,1.9735238987816308,1.9500805152979066,1.9500805152979066,1.854657564413125,1.9689495705791675,23.12667740203972,3676.4626945786367,16.470022883295194,2348.9023081052064,38.33891213389121,1.8940761946707774,1.0823607134992292,0.4525434926227703,351.9269624573379,97.35212508258093,2011,NA,NA,NA,NA,82.4,78.8,77.3,31.5,24.1,22.7,8.8,211.7
Wichita,23717.55817111815,0.0317743662977508,0.0417707961442342,0.11710103534451981,0.03748661192431275,0.8193502320599786,1.9548959136468773,1.931403118040089,1.931403118040089,1.8318457693680827,1.973223848625491,59.87527839643653,1739.501113585746,15.596046251398732,2602.3875278396436,38.39878614780436,1.8529096751160299,1.1535166012138522,0.379507318814709,277.7604436229205,129.54587647268832,2011,NA,NA,NA,NA,83.9,70.9,73.8,25.5,22.9,15.4,10.3,253.5
Albuquerque,24517.379111222697,0.057962172056131786,0.03498067927598129,0.03376042302216799,0.14460036607687615,0.7705918242830995,1.9628268856710611,1.9266600594648167,1.9266600594648167,1.7986577181208054,1.9656294488509254,23.439048562933596,2863.1764122893956,16.13420552859253,2844.3012884043605,40.215171852755745,1.848891600569453,1.135041692088672,0.38905836892414075,286.6190675308384,132.3864144803742,2012,0.1843764192200557,13.742087632311978,0.03196546796657382,0.6469370766016713,83.7,58.5,72.7,32.4,22.4,17,10.6,212.3
Arlington,30551.595528455284,0.017872340425531916,0.0451063829787234,0.19829787234042554,0.01276595744680851,0.7463829787234042,1.963620230700976,1.9333333333333333,1.9333333333333333,1.8229787234042554,1.9778723404255318,24.895522388059703,2170.3383084577113,16.446288209606987,2602.1990049751244,41.53957446808511,1.8459574468085107,1.1719148936170212,0.4076595744680851,319.6382428940569,102.77531914893618,2012,NA,NA,NA,NA,82.8,63,70.4,26.4,17.3,19.7,8.3,257.4
Atlanta,30641.71619001454,0.012431220705115141,0.033625433054819645,0.5691868758915835,0.01732219278581618,0.3874057468921948,1.9704550355833512,1.9311255099592033,1.9311255099592033,1.8457305889545548,1.9769716731200326,44.607631389488844,1942.7381809455244,16.72102823430257,2009.906407487401,37.71408192378235,1.8626452007336458,1.1703688608110863,0.24495618504177705,262.43961352657004,100.05461585490116,2012,NA,NA,NA,NA,84,70.1,77.8,32.1,17.8,17.9,9.4,238.64999999999998
Austin,37244.94798261949,0.014268488745980707,0.07315112540192927,0.07405546623794212,0.049236334405144695,0.8198352090032154,1.973923266004061,1.949926542605289,1.949926542605289,1.8846463022508038,1.981209807073955,31.243878550440744,2105.83986287953,16.53217409412745,1695.8068070519098,36.70428054662379,1.8968046623794212,1.1609726688102895,0.38384244372990356,320.3917825274953,109.48623392282958,2012,0.1483206875,8.31354334375,0.02404275,0.485593484375,88,62.3,73.1,32.3,14.7,22.8,5.7,200.6
Baltimore,23436.38630305516,0.008594018563080097,0.03351667239601237,0.5895496734272946,0.011687865245788931,0.37968374011687867,1.9497999272462714,1.9064777327935223,1.9064777327935223,1.8013062908215882,1.9676864902028188,118.36032388663968,1886.182995951417,15.926816239316238,2459.757085020243,40.100550017188034,1.8126503953248538,1.1098315572361637,0.24630457201787556,257.2641750227894,106.91526297696802,2012,NA,NA,NA,NA,84.3,77.3,83.5,26.8,21.7,20.1,9.6,358.2
Boston,31080.13132035019,0.0069864927806241265,0.10324483775811209,0.26191585157584224,0.07265952491849091,0.600217357553175,1.9658496732026143,1.9371347618204355,1.9371347618204355,1.8691197019096413,1.9905294208973763,88.89853019302285,1070.1186470692403,16.76304,1423.5558703736497,36.35584536562646,1.8632199968948921,1.0439372768203694,0.2519795062878435,285.9066364744818,99.1411271541686,2012,0.2773831311018131,15.805084535564854,0.020715857740585774,1.101261649232915,86,78.6,83.2,34.7,17.2,22.4,10.1,201.4
Charlotte,32879.30462232244,0.009662716499544212,0.04539653600729262,0.3664539653600729,0.031175934366453967,0.5697356426618049,1.9703992210321324,1.9439377085650722,1.9439377085650722,1.8563354603463993,1.978669097538742,46.38798665183537,1502.6407119021135,16.257960576194087,2343.221357063404,37.61713764813127,1.890063810391978,1.1611668185961714,0.35314494074749314,288.8638338054769,110.10957155879672,2012,0.2804061826298701,8.671511397727272,0.02801424025974026,0.2337694375,83.6,68.5,78,29,18.7,18.2,7.9,207.3
Chicago,28315.971567672834,0.008458758587824152,0.0654461697311465,0.3103927564433501,0.09439656884158691,0.5461260474167031,1.9625648159858353,1.9299937622954753,1.9299937622954753,1.8443667844803622,1.9868551685794846,71.98906002591046,1701.058490475505,15.739981897473875,1984.8562928842186,37.99785552599182,1.8679957110519836,1.1689368968666851,0.3117032683372384,271.54727041548745,118.06679639410667,2012,NA,NA,NA,NA,82.2,63.9,73.7,31,19.5,23.5,7.7,235.6
Cleveland,14533.717314487632,0.012295081967213115,0.02651880424300868,0.5272420443587271,0.019768563162970106,0.44768563162970104,1.9480254777070063,1.8814000578536303,1.8814000578536303,1.7900192864030857,1.970347155255545,109.47063928261498,1574.260919872722,14.93949203187251,2583.815446919294,40.24638379942141,1.7731436837029895,1.1593539054966249,0.21769527483124398,191.0420146798279,94.73071359691417,2012,0.28025394886363636,13.836349414772727,0.02388796590909091,3.035691644886364,81.8,71.4,80.3,35.7,23,19.2,7.7,290.3
Colorado Springs,27582.318300653595,0.019031435853865762,0.04367034834324554,0.07527612574341547,0.02854715378079864,0.8802039082412915,1.973164097914778,1.943993159469859,1.943993159469859,1.8594732370433305,1.9644859813084112,44.42283026934587,3302.9799059427105,16.136179220321043,2115.3634031637453,37.09957519116398,1.8824129141886152,1.1063721325403568,0.4329651656754461,314.8866498740554,113.7804587935429,2012,NA,NA,NA,NA,86.2,62.3,74.8,39.8,17.6,15.8,8.4,210.3
Columbus,20504.51037851038,0.022803487592219986,0.04124748490945674,0.28437290409121396,0.011737089201877934,0.693158953722334,1.9587961304192045,1.9155324259407527,1.9155324259407527,1.8487592219986586,1.9745137491616365,67.99439551641314,1993.1865492393915,16.19509632224168,1852.9143314651722,36.36955063715627,1.8370221327967806,1.15962441314554,0.28269617706237427,235.43059079376584,109.99295774647888,2012,NA,NA,NA,NA,82.9,71.7,76.1,31.3,22,20.2,8.8,238.03333333333333
Dallas,29733.527661198015,0.011404561824729893,0.031062424969987994,0.24309723889555823,0.06692677070828332,0.6686674669867947,1.963171437761338,1.9244327770485656,1.9244327770485656,1.838235294117647,1.9777911164465787,44.24151509469342,1509.7918619913744,14.800093779306033,2160.918807425464,37.63760504201681,1.8668967587034815,1.2390456182472989,0.3473889555822329,252.68480897513643,99.00690276110444,2012,0.20568018556701032,11.491539594992636,0.02776658321060383,0.2613785169366716,85.2,59.8,71.2,26.9,16.8,17.2,6.3,249.07999999999998
Denver,33628.094127806566,0.023089314480042956,0.04277787721496331,0.11115088598532308,0.059065688204761053,0.7948809736889207,1.9629841633276093,1.9383825417201541,1.9383825417201541,1.8433864327904064,1.985860032217648,58.744116388532305,2251.4184852374838,16.618967765977267,2083.8147197261446,38.44746733488455,1.879899767316986,1.1408627170216574,0.3398961875783068,300.75139146567716,119.23948451763022,2012,0.39629035335413415,23.99287412480499,0.026340110764430578,2.015795706708268,85.9,59.8,77.3,39.6,17.6,21,7.9,201.8
Detroit,11140.014129895884,0.012268704746580853,0.014481094127111826,0.8135559131134352,0.029364440868865648,0.15265486725663716,1.9303365999147848,1.8680165894120517,1.8680165894120517,1.7825824617860015,1.9724456958970233,110.7465235423274,2486.569895096365,14.985868661679136,3109.1192973896073,40.36645213193886,1.7783588093322606,1.1852373290426388,0.21078037007240547,184.9547987616099,135.94106999195495,2012,NA,NA,NA,NA,78.4,69.3,75.1,30.3,25.8,17.2,13,363.5
Fort Worth,25688.719564633164,0.013742842269651223,0.039666840187402394,0.14523685580426862,0.05497136907860489,0.7686621551275378,1.966823056300268,1.9428910577683989,1.9428910577683989,1.8388339406559084,1.9771993753253514,40.073859140068585,2020.932471643366,14.960822510822512,2477.988657346347,37.68682977615825,1.8654867256637169,1.2211348256116605,0.39448204060385217,281.89508547008546,111.83331598125976,2012,NA,NA,NA,NA,82.8,63,70.4,26.4,17.3,19.7,8.3,265.575
Houston,30611.11491879989,0.008535996134643259,0.0751597143930853,0.24104794116068073,0.08788318032962904,0.6064852096419177,1.9682603686635944,1.9367893881970764,1.9367893881970764,1.8601492457185806,1.9839480324260481,35.86829994585815,1417.8674878180834,14.81001341081806,1973.2153492149432,36.61668545659526,1.8784560047243248,1.2418532238148923,0.36532989746067535,266.4307532296913,119.88822676759543,2012,0.21620788247566064,12.519600258692629,0.02253144228094576,0.7811714860917942,82.8,60.7,70.9,28.8,17.1,18.8,6.9,234.86666666666667
Indianapolis,23430.18814840865,0.008253877899530382,0.024903941938238226,0.25402020777002987,0.03614629287035719,0.7057065604098477,1.9593655589123866,1.9196320083318867,1.9196320083318867,1.8239647075565675,1.9729614344670556,54.089567783370946,1674.858531504947,15.563569321533924,2725.9642423190417,38.968549879037994,1.8359185996869218,1.1573929130496656,0.33712821972392204,265.120029563932,113.6714102746549,2012,NA,NA,NA,NA,82.8,62.7,75.1,27.3,26.4,18.4,9.2,293.4
Jacksonville,24035.955320128975,0.008588027279616064,0.05556958827986865,0.2810053043697904,0.011745390250063147,0.6727709017428644,1.9582053678728801,1.920829548894944,1.920829548894944,1.8092952765849961,1.964258651174539,47.31607629427793,2295.6070239176506,15.932550554468362,2847.835301241296,40.689946956302094,1.8423844405152816,1.1463753473099267,0.3872189946956302,285.264848564311,111.1771912099015,2012,NA,NA,NA,NA,79.8,70.9,80.2,32.7,22.1,19.1,9.9,282.4
Kansas City,25013.32643157554,0.00992489270386266,0.02601931330472103,0.33074034334763946,0.0421137339055794,0.6164163090128756,1.960080413555428,1.9215497918667948,1.9215497918667948,1.7996244635193133,1.9710300429184548,50.92859430035222,1745.0848543067564,16.168849261632765,2867.246237592059,40.209495708154506,1.8371781115879828,1.1617489270386265,0.3320815450643777,265.01911886949296,113.07859442060087,2012,NA,NA,NA,NA,84.4,66.6,77.8,28.7,22.8,19.2,9.4,233.2
Las Vegas,23138,0.018404907975460124,0.08353783231083844,0.12811860940695297,0.1116564417177914,0.6985685071574642,1.9747469250027212,1.942731845737134,1.942731845737134,1.8331288343558283,1.9632924335378323,66.32787308138785,2694.760737778924,14.962621770436256,2670.4411195666194,38.205930470347646,1.8631901840490797,1.2141104294478529,0.38261758691206543,275.5429048065895,102.72617586912065,2012,NA,NA,NA,NA,80.7,61.8,71.3,31.8,22.5,18.6,7.6,245.7
Long Beach,26512.93134822167,0.03626373626373627,0.1723076923076923,0.14285714285714285,0.1123076923076923,0.609010989010989,1.958343084483969,1.9332609875203473,1.9332609875203473,1.8545054945054944,1.9793406593406593,134.4139989148128,1837.7048290830169,15.286627110908261,1931.2832338578405,37.36835164835165,1.8712087912087911,1.1791208791208792,0.3274725274725275,271.2694382022472,105.549010989011,2012,0.5543819119318182,22.07338078125,0.019629434659090908,0.6991100482954545,78.6,66.5,76.4,32.1,12.8,17.5,6.4,232.9
Los Angeles,27053.69848661234,0.01504492787893119,0.16689327658232836,0.08598368408607236,0.1859482147079688,0.5850870970284543,1.9633237045456915,1.9355806416635544,1.9355806416635544,1.8511172854102624,1.989221250098526,99.12509186414948,1605.8475958700287,15.096687892905825,1900.471958844861,38.02943958382596,1.8860644754473084,1.1993477575470954,0.36736423110270355,277.64516063769526,98.14973003862221,2012,0.5571892908343126,19.812094511163338,0.022420280846063456,0.3934596122209166,78.6,66.5,76.4,32.1,12.8,17.5,6.4,232.9
Memphis,20785.56167400881,0.01126126126126126,0.02117117117117117,0.6286036036036036,0.022747747747747748,0.33063063063063064,1.960028551034975,1.9163270850312415,1.9163270850312415,1.8065315315315316,1.970945945945946,41.048628090192885,1602.6976365118173,15.50662328607948,2552.3374083129584,39.88716216216216,1.8274774774774776,1.168018018018018,0.2704954954954955,232.2314010795588,109.40653153153153,2012,NA,NA,NA,NA,81.3,78.5,76.8,24.6,19.7,11.9,7,310
Mesa,22697.371971021734,0.01985011140368645,0.02653433259064209,0.036459388292485316,0.047599756937411385,0.8932550131658902,1.9593548387096775,1.9277641277641278,1.9277641277641278,1.7494429815677537,1.9724529066234555,51.42260442260442,2738.255528255528,15.817323825503356,3883.054054054054,42.699817703058535,1.8476807778002835,1.1454324488555803,0.4318411991087705,288.0664602683178,101.22604820741341,2012,NA,NA,NA,NA,83.5,60.5,74.5,32.8,18.3,18.7,9,206.9
Miami,21764.829645093945,0.0033049225952339538,0.01635066968168377,0.2699599930422682,0.029570360062619587,0.6936858584101583,1.9528007346189165,1.9182325005162089,1.9182325005162089,1.7749173769351192,1.9909549486867282,38.496799504439394,1032.296097460252,15.082568807339449,2436.7602725583315,42.1167159506001,1.848843277091668,1.28509305966255,0.33918942424769527,232.4849408390104,111.28039659071143,2012,NA,NA,NA,NA,79.3,69.7,81.2,29.9,15,13.6,5.8,221.4
Milwaukee,17579.392917369307,0.01542813062483929,0.03651324247878632,0.4047312933916174,0.06068398045770121,0.5163281049112882,1.9444291609353508,1.9018242122719735,1.9018242122719735,1.849575726407817,1.9843147338647467,121.26699834162521,1385.681592039801,14.680106809078772,2374.6003316749584,35.400102854204164,1.826176394960144,1.1442530213422473,0.26382103368475185,222.67153284671534,143.2759064026742,2012,NA,NA,NA,NA,84.4,67.6,77.5,34.7,24.3,26.3,10.3,228.23333333333332
Minneapolis,33569.03697996918,0.03780964797913951,0.0469361147327249,0.13494132985658408,0.04106910039113429,0.7829204693611473,1.9455172413793103,1.9129770992366413,1.9129770992366413,1.8611473272490222,1.986962190352021,152.77862595419847,1272.7480916030534,17.025641025641026,1772.3541984732824,38.18122555410691,1.8539765319426336,1.1192959582790092,0.3057366362451108,299.83937455579246,167.6968709256845,2012,NA,NA,NA,NA,89,68,78.5,33.9,17.8,23,7.5,165.9
New York,29597.749017621685,0.009499222661208655,0.1528576115017615,0.26442355693115205,0.12888134529531742,0.4790689050220365,1.9596061944226,1.9285984652971335,1.9285984652971335,1.8326368187588253,1.992126770406926,87.22445889680327,1590.0608719589827,15.554957293956246,2108.1892914903133,38.947668696780816,1.872088545306728,1.1187260201680194,0.34104491449273294,281.33551396385826,118.89442455534795,2012,0.34347082558139536,18.094765563611492,0.024573976744186047,2.5156718166894665,81.4,72.7,80.5,30.9,16.1,17.5,9.2,271.3
Oakland,14902.356466876972,0.035856573705179286,0.11952191235059761,0.3147410358565737,0.19681274900398407,0.40717131474103585,1.9517657192075797,1.9116135662898253,1.9116135662898253,1.8701195219123505,1.9880478087649402,211.66495375128468,1098.9208633093526,13.356369691923398,1834.9475847893113,34.470916334661354,1.8597609561752988,1.2231075697211156,0.2860557768924303,187.03718674211802,99.58804780876494,2012,0.47500202535211267,14.879765326760563,0.01926951267605634,0.7067528267605634,85.3,64.3,79.1,38.6,11.7,20.8,8.6,210.8
